id,categoria,corso,id_sezione,risorsa,keywords
906,Probability and Statistics,"Networks, Complexity and Its Applications",1682,Social Networks 6,"content ,networks ,social ,social networks"
907,Probability and Statistics,"Networks, Complexity and Its Applications",1683,"Networks, Complexity and Economic Development",networks
908,Probability and Statistics,"Networks, Complexity and Its Applications",1684,Evolution and how it can help us understand our world 1,evolution
909,Probability and Statistics,"Networks, Complexity and Its Applications",1684,Evolution and how it can help us understand our world 2,evolution
910,Probability and Statistics,"Networks, Complexity and Its Applications",1684,Evolution and how it can help us understand our world 3,evolution
911,Probability and Statistics,"Networks, Complexity and Its Applications",1684,Evolution and how it can help us understand our world 4,evolution
912,Probability and Statistics,"Networks, Complexity and Its Applications",1684,Evolution and how it can help us understand our world 5,evolution
913,Probability and Statistics,"Networks, Complexity and Its Applications",1684,Evolution and how it can help us understand our world 6,evolution
914,Probability and Statistics,Dynamic Programming and Stochastic Control,1688,The DP algorithm 1,"computer ,control ,engineering ,programming ,stochastic"
915,Probability and Statistics,Dynamic Programming and Stochastic Control,1688,The DP algorithm 2,"computer ,control ,engineering ,programming ,stochastic"
916,Probability and Statistics,Dynamic Programming and Stochastic Control,1688,Deterministic finite-state problems,"computer ,control ,engineering ,finite-state ,programming ,stochastic"
917,Probability and Statistics,Dynamic Programming and Stochastic Control,1688,Deterministic continuous-time problems,"computer ,continuous-time ,control ,engineering ,programming ,stochastic"
918,Probability and Statistics,Dynamic Programming and Stochastic Control,1688,Stochastic DP problems 1,"computer ,control ,engineering ,programming ,stochastic"
919,Probability and Statistics,Dynamic Programming and Stochastic Control,1688,Stochastic DP problems 2,"computer ,control ,engineering ,programming ,stochastic"
920,Probability and Statistics,Dynamic Programming and Stochastic Control,1688,Imperfect state information problems 1,"computer ,control ,engineering ,imperfect state information ,information ,programming ,stochastic"
921,Probability and Statistics,Dynamic Programming and Stochastic Control,1688,Imperfect state information problems 2,"computer ,control ,engineering ,imperfect state information ,information ,programming ,stochastic"
922,Probability and Statistics,Dynamic Programming and Stochastic Control,1688,Suboptimal control 1,"computer ,control ,engineering ,programming ,stochastic ,suboptimal control"
923,Probability and Statistics,Dynamic Programming and Stochastic Control,1688,Suboptimal control 2,"computer ,control ,engineering ,programming ,stochastic ,suboptimal control"
924,Probability and Statistics,Dynamic Programming and Stochastic Control,1689,Infinite horizon problems 1,"computer ,control ,engineering ,infinite horizon ,programming ,stochastic"
925,Probability and Statistics,Dynamic Programming and Stochastic Control,1689,Infinite horizon problems 2,"computer ,control ,engineering ,infinite horizon ,programming ,stochastic"
926,Probability and Statistics,Dynamic Programming and Stochastic Control,1689,Infinite horizon problems 3,"computer ,control ,engineering ,infinite horizon ,programming ,stochastic"
927,Probability and Statistics,Random Walks and Diffusion,1691,The Central Limit Theorem and the Diffusion Equation Multi-dimensional CLT for Ssums of IID Random Vectors Continuum Derivation Involving the Diffusion Equation,"central limit theorem ,limit theorem ,mathematics ,random vectors ,the central limit theorem ,vectors"
928,Probability and Statistics,Random Walks and Diffusion,1691,"Moments, Cumulants, and Scaling Markov Chain for the Position (in d Dimensions), Exact Solution by Fourier Transform, Moment and Cumulant Tensors, Additivity of Cumulants, Square-root Scaling of Normal Diffusion","dimensions ,fourier ,fourier transform ,markov ,mathematics ,normal"
929,Probability and Statistics,Random Walks and Diffusion,1691,"Asymptotic Shape of the Distribution Berry-Esseen Theorem Asymptotic Analysis Leading to Edgeworth Expansions, Governing Convergence to the CLT (in one Dimension), and more Generally Gram-Charlier Expansions for Random Walks Width of the Central Region wh","analysis ,distribution ,mathematics ,random walks"
930,Probability and Statistics,Random Walks and Diffusion,1691,"Asymptotic Shape of the Distribution Berry-Esseen Theorem Asymptotic Analysis Leading to Edgeworth Expansions, Governing Convergence to the CLT (in one Dimension), and more Generally Gram-Charlier Expansions for Random Walks Width of the Central Region wh","analysis ,distribution ,mathematics ,random walks"
931,Probability and Statistics,Random Walks and Diffusion,1691,"Power-law Fat Tails Power-law Tails, Diverging Moments and Singular Characteristic Functions Additivity of Tail Amplitudes","functions ,law ,mathematics"
932,Probability and Statistics,Random Walks and Diffusion,1691,Globally Valid Asymptotics Method of Steepest Descent (Saddle-Point Method) for Asymptotic Approximation of Integrals Application to Random Walks Example: Asymptotics of the Bernoulli Random Walk,"approximation ,asymptotics ,bernoulli ,mathematics ,random walk ,random walks"
933,Probability and Statistics,Random Walks and Diffusion,1691,Asymptotics with Fat Tails Corrections to the CLT for Power-law Tails (but Finite Variance) Parabolic Cylinder Functions and Dawson''s Integral A Numerical Example Showing Global Accuracy and Fast Convergence of the Asymptotic Approximation 1,"approximation ,asymptotics ,functions ,law ,mathematics ,variance"
934,Probability and Statistics,Random Walks and Diffusion,1691,Asymptotics with Fat Tails Corrections to the CLT for Power-law Tails (but Finite Variance) Parabolic Cylinder Functions and Dawson''s Integral A Numerical Example Showing Global Accuracy and Fast Convergence of the Asymptotic Approximation 2,"approximation ,asymptotics ,functions ,law ,mathematics ,variance"
935,Probability and Statistics,Random Walks and Diffusion,1691,Asymptotics with Fat Tails Corrections to the CLT for Power-law Tails (but Finite Variance) Parabolic Cylinder Functions and Dawson''s Integral A Numerical Example Showing Global Accuracy and Fast Convergence of the Asymptotic Approximation 3,"approximation ,asymptotics ,functions ,law ,mathematics ,variance"
936,Probability and Statistics,Random Walks and Diffusion,1691,"From Random Walks to Diffusion Examples of Random Walks Modeled by Diffusion Equations Flagellar Bacteria Run and Tumble Motion, Chemotaxis Financial Time Series Additive Versus Multiplicative Processes 1","chemotaxis ,mathematics ,random walks ,time series"
937,Probability and Statistics,Random Walks and Diffusion,1691,"From Random Walks to Diffusion Examples of Random Walks Modeled by Diffusion Equations Flagellar Bacteria Run and Tumble Motion, Chemotaxis Financial Time Series Additive Versus Multiplicative Processes 2","chemotaxis ,mathematics ,random walks ,time series"
938,Probability and Statistics,Random Walks and Diffusion,1691,"Discrete Versus Continuous Stochastic Processes Corrections to the Diffusion Equation Approximating Discrete Random Walks with IID Steps Fat Tails and Riesz Fractional Derivatives Stochastic Differentials, Wiener Process 1","discrete ,mathematics ,random walks ,stochastic ,stochastic processes ,wiener"
939,Probability and Statistics,Random Walks and Diffusion,1691,"Weakly Non-identical Steps Chapman-Kolmogorov Equation, Kramers-Moyall Expansion, Fokker-Planck Equation. Probability Flux Modified Kramers-Moyall Cumulant Expansion for Identical Steps 1","fokker ,mathematics ,planck ,probability"
940,Probability and Statistics,Random Walks and Diffusion,1691,"Weakly Non-identical Steps Chapman-Kolmogorov Equation, Kramers-Moyall Expansion, Fokker-Planck Equation. Probability Flux Modified Kramers-Moyall Cumulant Expansion for Identical Steps 2","fokker ,mathematics ,planck ,probability"
941,Probability and Statistics,Random Walks and Diffusion,1691,"Weakly Non-identical Steps Chapman-Kolmogorov Equation, Kramers-Moyall Expansion, Fokker-Planck Equation. Probability Flux Modified Kramers-Moyall Cumulant Expansion for Identical Steps 3","fokker ,mathematics ,planck ,probability"
942,Probability and Statistics,Random Walks and Diffusion,1692,"Nonlinear Drift Interacting Random Walkers, Concentration-dependent Drift Nonlinear Waves in Traffic Flow, Characteristics, Shocks, Burgers'' Equation Surface Growth, Kardar-Parisi-Zhang Equation","growth ,mathematics ,nonlinear ,shocks ,traffic ,waves"
943,Probability and Statistics,Random Walks and Diffusion,1693,"Return Probability on a Lattice Probability Generating Functions on the Integers, First Passage and Return on a Lattice, Polya''s Theorem 1","first ,functions ,generating functions ,mathematics ,probability"
944,Probability and Statistics,Random Walks and Diffusion,1693,"Return Probability on a Lattice Probability Generating Functions on the Integers, First Passage and Return on a Lattice, Polya''s Theorem 2","first ,functions ,generating functions ,mathematics ,probability"
945,Probability and Statistics,Random Walks and Diffusion,1693,"First Passage in Arbitrary Geometries General Formulation in Higher Dimensions, Moments of First Passage Time, Eventual Hitting Probability, Electrostatic Analogy for Diffusion, First Passage to a Sphere","dimensions ,first ,mathematics ,probability"
946,Probability and Statistics,Random Walks and Diffusion,1693,"The Arcsine Distribution Reflection Principle and Path Counting for Lattice Random Walks, Derivation of the Discrete Arcsine Distribution for the Fraction of Time Spent on One Side of the Origin, Continuum Limit","counting ,discrete ,distribution ,mathematics ,random walks"
947,Probability and Statistics,Random Walks and Diffusion,1693,First Passage in the Continuum Limit General Formulation in One Dimension Smirnov Density Minimum First Passage Time of a Set of N Random Walkers,"first ,mathematics ,smirnov"
948,Probability and Statistics,Random Walks and Diffusion,1693,"Conformal Invariance Conformal Transformations (Analytic Functions of the Plane, Stereographic Projection from the Plane to a Sphere,...), Conformally Invariant Transport Processes (Simple Diffusion, Advection-diffusion in a Potential Flow,...), Conformal","functions ,invariance ,mathematics ,probability ,transport processes"
949,Probability and Statistics,Random Walks and Diffusion,1693,"Applications of Conformal Mapping First Passage to a Circle, Wedge/Corner, Parabola. Continuous Laplacian Growth, Polubarinova-Galin Equation, Saffman-Taylor Fingers, Finite-time Singularities 1","applications ,first ,growth ,mathematics"
950,Probability and Statistics,Random Walks and Diffusion,1693,"Applications of Conformal Mapping First Passage to a Circle, Wedge/Corner, Parabola. Continuous Laplacian Growth, Polubarinova-Galin Equation, Saffman-Taylor Fingers, Finite-time Singularities 2","applications ,first ,growth ,mathematics"
951,Probability and Statistics,Random Walks and Diffusion,1693,"Diffusion-limited Aggregation Harmonic Measure, Hastings-Levitov Algorithm, Comparison of Discrete and Continuous Dynamics Overview of Mechanisms for Anomalous Diffusion Non-identical Steps 1","aggregation ,discrete ,mathematics"
952,Probability and Statistics,Random Walks and Diffusion,1693,"Diffusion-limited Aggregation Harmonic Measure, Hastings-Levitov Algorithm, Comparison of Discrete and Continuous Dynamics Overview of Mechanisms for Anomalous Diffusion Non-identical Steps 2","aggregation ,discrete ,mathematics"
953,Probability and Statistics,Random Walks and Diffusion,1694,"Polymer Models: Persistence and Self-avoidance Random Walk to Model Entropic Effects in Polymers, Restoring Force for Stretching; Persistent Random Walk to Model Bond-bending Energetic Effects, Green-Kubo Relation, Persistence Length, Telegrapher''s Equat","mathematics ,model ,models ,random walk"
954,Probability and Statistics,Random Walks and Diffusion,1694,"Polymer Models: Persistence and Self-avoidance Random Walk to Model Entropic Effects in Polymers, Restoring Force for Stretching; Persistent Random Walk to Model Bond-bending Energetic Effects, Green-Kubo Relation, Persistence Length, Telegrapher''s Equat","mathematics ,model ,models ,random walk"
955,Probability and Statistics,Random Walks and Diffusion,1694,"Polymer Models: Persistence and Self-avoidance Random Walk to Model Entropic Effects in Polymers, Restoring Force for Stretching; Persistent Random Walk to Model Bond-bending Energetic Effects, Green-Kubo Relation, Persistence Length, Telegrapher''s Equat","mathematics ,model ,models ,random walk"
956,Probability and Statistics,Random Walks and Diffusion,1694,"Polymer Models: Persistence and Self-avoidance Random Walk to Model Entropic Effects in Polymers, Restoring Force for Stretching; Persistent Random Walk to Model Bond-bending Energetic Effects, Green-Kubo Relation, Persistence Length, Telegrapher''s Equat","mathematics ,model ,models ,random walk"
957,Probability and Statistics,Random Walks and Diffusion,1694,"Polymer Models: Persistence and Self-avoidance Random Walk to Model Entropic Effects in Polymers, Restoring Force for Stretching; Persistent Random Walk to Model Bond-bending Energetic Effects, Green-Kubo Relation, Persistence Length, Telegrapher''s Equat","mathematics ,model ,models ,random walk"
958,Probability and Statistics,Random Walks and Diffusion,1694,"Levy Flights Superdiffusion and Limiting Levy Distributions for Steps with Infinite Variance, Examples, Size of the Largest Step, Frechet Distribution 1","distribution ,distributions ,levy flights ,mathematics ,variance"
959,Probability and Statistics,Random Walks and Diffusion,1694,"Levy Flights Superdiffusion and Limiting Levy Distributions for Steps with Infinite Variance, Examples, Size of the Largest Step, Frechet Distribution 2","distribution ,distributions ,levy flights ,mathematics ,variance"
960,Probability and Statistics,Random Walks and Diffusion,1694,"Levy Flights Superdiffusion and Limiting Levy Distributions for Steps with Infinite Variance, Examples, Size of the Largest Step, Frechet Distribution 3","distribution ,distributions ,levy flights ,mathematics ,variance"
961,Probability and Statistics,Dynamic Systems and Control,1712,"Introduction, linear algebra review","computer ,control ,engineering ,linear ,linear algebra"
962,Probability and Statistics,Dynamic Systems and Control,1712,Least square estimation,"computer ,control ,engineering ,estimation"
963,Probability and Statistics,Dynamic Systems and Control,1712,Least square solutions of linear problems,"computer ,control ,engineering ,linear ,solutions"
964,Probability and Statistics,Dynamic Systems and Control,1712,Singular values,"computer ,control ,engineering"
965,Probability and Statistics,Dynamic Systems and Control,1713,Matrix perturbations,"computer ,control ,engineering"
966,Probability and Statistics,Dynamic Systems and Control,1713,Dynamical systems,"computer ,control ,engineering"
967,Probability and Statistics,Dynamic Systems and Control,1713,State-space models,"computer ,control ,engineering ,models"
968,Probability and Statistics,Dynamic Systems and Control,1713,Solutions of state-space models,"computer ,control ,engineering ,models ,solutions"
969,Probability and Statistics,Dynamic Systems and Control,1714,Transfer functions,"computer ,control ,engineering ,functions"
970,Probability and Statistics,Dynamic Systems and Control,1714,I/O stability 1,"computer ,control ,engineering ,stability"
971,Probability and Statistics,Dynamic Systems and Control,1714,I/O stability 2,"computer ,control ,engineering ,stability"
972,Probability and Statistics,Dynamic Systems and Control,1714,Bode''s sensitivity integral,"computer ,control ,engineering"
973,Probability and Statistics,Dynamic Systems and Control,1715,Robust stability,"computer ,control ,engineering ,robust ,stability"
974,Probability and Statistics,Dynamic Systems and Control,1715,Reachability and observability,"computer ,control ,engineering"
975,Probability and Statistics,Dynamic Systems and Control,1715,Minimal realizations,"computer ,control ,engineering"
976,Probability and Statistics,Dynamic Systems and Control,1715,Balanced realization,"computer ,control ,engineering"
977,Probability and Statistics,Dynamic Systems and Control,1716,Feedback stabilization,"computer ,control ,engineering ,feedback"
978,Probability and Statistics,Dynamic Systems and Control,1716,H2 optimization,"computer ,control ,engineering ,optimization"
979,Probability and Statistics,Dynamic Systems and Control,1716,H_inf optimization,"computer ,control ,engineering ,optimization"
980,Probability and Statistics,Robust System Design,1718,"Course Introduction: Probability, Statistics and Quality Loss","probability ,robust ,statistics"
981,Probability and Statistics,Robust System Design,1718,Context of Robust Design,"robust ,robust design"
982,Probability and Statistics,Robust System Design,1718,Matrix Experiments Using Orthogonal Arrays / Paper Helicopter Lab,robust
983,Probability and Statistics,Robust System Design,1718,Performance Characterization,robust
984,Probability and Statistics,Robust System Design,1718,Control and Noise Factors,"control ,factors ,noise ,noise factors ,robust"
985,Probability and Statistics,Robust System Design,1719,Analysis of Variance: ANOVA 1,"analysis ,analysis of variance ,anova ,robust ,variance"
986,Probability and Statistics,Robust System Design,1719,Analysis of Variance: ANOVA 2,"analysis ,analysis of variance ,anova ,robust ,variance"
987,Probability and Statistics,Robust System Design,1719,Analysis of Variance: ANOVA 3,"analysis ,analysis of variance ,anova ,robust ,variance"
988,Probability and Statistics,Robust System Design,1719,Analysis of Variance: ANOVA 4,"analysis ,analysis of variance ,anova ,robust ,variance"
989,Probability and Statistics,Robust System Design,1719,Analysis of Variance: ANOVA 5,"analysis ,analysis of variance ,anova ,robust ,variance"
990,Probability and Statistics,Robust System Design,1720,Constructing Orthogonal Arrays 1,robust
991,Probability and Statistics,Robust System Design,1720,Constructing Orthogonal Arrays 2,robust
992,Probability and Statistics,Robust System Design,1720,Constructing Orthogonal Arrays 3,robust
993,Probability and Statistics,Robust System Design,1720,Constructing Orthogonal Arrays 4,robust
994,Probability and Statistics,Robust System Design,1721,Robust Design Using Simulations ,"robust ,robust design"
995,Probability and Statistics,Robust System Design,1721,Design of Dynamic Systems,"dynamic systems ,robust"
996,Probability and Statistics,Robust System Design,1721,Reliability Improvement,"reliability ,robust"
997,Probability and Statistics,Robust System Design,1721,Review for Final Exam ,robust
998,Probability and Statistics,Robust System Design,1721,Tolerance Design ,"robust ,tolerance"
999,Probability and Statistics,Robust System Design,1721,Mahalanobis Taguchi System  1,robust
1000,Probability and Statistics,Robust System Design,1721,Mahalanobis Taguchi System  2,robust
1001,Probability and Statistics,Robust System Design,1721,Mahalanobis Taguchi System  3,robust
1002,Probability and Statistics,Robust System Design,1721,Robust Conceptual Design ,robust
1003,Probability and Statistics,Fundamentals of Probability,1782,Probabilistic models and probability measures,"computer ,engineering ,models ,probability"
1004,Probability and Statistics,Fundamentals of Probability,1782,Two fundamental probabilistic models,"computer ,engineering ,models ,probability"
1005,Probability and Statistics,Fundamentals of Probability,1782,Conditioning and independence,"computer ,engineering ,independence ,probability"
1006,Probability and Statistics,Fundamentals of Probability,1782,Counting,"computer ,counting ,engineering ,probability"
1007,Probability and Statistics,Fundamentals of Probability,1783,Random variables,"computer ,engineering ,probability ,random variables ,variables"
1008,Probability and Statistics,Fundamentals of Probability,1783,Discrete random variables and their expectations 1,"computer ,discrete ,discrete random variables ,engineering ,expectations ,probability ,random variables ,variables"
1009,Probability and Statistics,Fundamentals of Probability,1783,Discrete random variables and their expectations 2,"computer ,discrete ,discrete random variables ,engineering ,expectations ,probability ,random variables ,variables"
1010,Probability and Statistics,Fundamentals of Probability,1783,Continuous random variables 1,"computer ,continuous random variables ,engineering ,probability ,random variables ,variables"
1011,Probability and Statistics,Fundamentals of Probability,1783,Continuous random variables 2,"computer ,continuous random variables ,engineering ,probability ,random variables ,variables"
1012,Probability and Statistics,Fundamentals of Probability,1784,Derived distributions,"computer ,distributions ,engineering ,probability"
1013,Probability and Statistics,Fundamentals of Probability,1784,Abstract integration 1,"computer ,engineering ,probability"
1014,Probability and Statistics,Fundamentals of Probability,1784,Abstract integration 2,"computer ,engineering ,probability"
1015,Probability and Statistics,Fundamentals of Probability,1784,Product measure and Fubini''s theorem,"computer ,engineering ,probability"
1016,Probability and Statistics,Fundamentals of Probability,1784,Moment generating functions,"computer ,engineering ,functions ,generating functions ,moment generating functions ,probability"
1017,Probability and Statistics,Fundamentals of Probability,1784,Multivariate normal distributions,"computer ,distributions ,engineering ,multivariate ,normal ,probability"
1018,Probability and Statistics,Fundamentals of Probability,1784,Multivariate normal distributions: characteristic functions,"computer ,distributions ,engineering ,functions ,multivariate ,normal ,probability"
1019,Probability and Statistics,Fundamentals of Probability,1784,Convergence of random variables,"computer ,engineering ,probability ,random variables ,variables"
1020,Probability and Statistics,Fundamentals of Probability,1784,Laws of large numbers 1,"computer ,engineering ,laws of large numbers ,probability"
1021,Probability and Statistics,Fundamentals of Probability,1784,Laws of large numbers 2,"computer ,engineering ,laws of large numbers ,probability"
1022,Probability and Statistics,Fundamentals of Probability,1784,The Bernoulli and Poisson processes,"bernoulli ,computer ,engineering ,poisson ,poisson processes ,probability"
1023,Probability and Statistics,Fundamentals of Probability,1784,The Poisson process,"computer ,engineering ,poisson ,poisson process ,probability"
1024,Probability and Statistics,Fundamentals of Probability,1785,Markov chains,"computer ,engineering ,markov ,markov chains ,probability"
1025,Probability and Statistics,Fundamentals of Probability,1785,Markov chains II: mean recurrence times,"computer ,engineering ,markov ,markov chains ,mean ,probability"
1026,Probability and Statistics,Fundamentals of Probability,1785,"Markov chains III: periodicity, mixing, absorption","computer ,engineering ,markov ,markov chains ,mixing ,probability"
1027,Probability and Statistics,Fundamentals of Probability,1785,"Infinite Markov chains, continuous time Markov chains","computer ,engineering ,markov ,markov chains ,probability"
1028,Probability and Statistics,Fundamentals of Probability,1785,Birth-death processes,"computer ,engineering ,probability"
1029,Probability and Statistics,statistica su WT,1787,Strong law of large numbers and Jensen''s inequality,variables
1030,Probability and Statistics,statistica su WT,1788,Parameter estimation,parameter estimation
1031,Probability and Statistics,statistica su WT,1788,Standard errors and tests,standard errors
1032,Probability and Statistics,statistica su WT,1788,Volatility models,models
1033,Probability and Statistics,prova 2,1790,Induction I,proofs
1034,Probability and Statistics,prova 2,1790,Induction II,proofs
1035,Probability and Statistics,prova 2,1790,Induction III,proofs
1036,Probability and Statistics,prova 2,1791,Wave Equation,wave
1037,Probability and Statistics,prova 2,1791,Compact Operators,theory
1038,Probability and Statistics,prova 2,1791,"Binomial random variables, repeated trials and the so-called Modern Portfolio Theory",variables
1039,Probability and Statistics,Epifania,1804,Axioms of probability,variables
1040,Probability and Statistics,Epifania,1805,Continuous random variables 1,variables
1041,Probability and Statistics,Epifania,1805,Continuous random variables 2,variables
1042,Probability and Statistics,Epifania,1805,Abstract integration 1,probability
1043,Probability and Statistics,Epifania,1805,Abstract integration 2,probability
1044,Probability and Statistics,Epifania,1806,Law of Large Numbers,theory
1045,Probability and Statistics,Statistics on Whoteach,1817,Measures,theory
1046,Probability and Statistics,Statistics on Whoteach,1817,Chebyshev''s Inequality,theory
1047,Probability and Statistics,Statistics on Whoteach,1818,Proofs,proofs
1048,Probability and Statistics,Statistics on Whoteach,1818,Induction I,proofs
1049,Probability and Statistics,Statistics on Whoteach,1818,Induction II,proofs
1050,Probability and Statistics,test 22,1820,I/O stability 1,stability
1051,Probability and Statistics,test 22,1820,I/O stability 2,stability
1052,Probability and Statistics,test 22,1820,Robust stability,stability
1053,Probability and Statistics,test 22,1821,Number Theory I,proofs
1054,Probability and Statistics,test 22,1821,Number Theory II,proofs
1055,Probability and Statistics,test 22,1821,Graphs I,proofs
1056,Probability and Statistics,prova,1823,Proofs,proofs
1057,Probability and Statistics,prova,1823,Number Theory I,proofs
1058,Probability and Statistics,prova,1823,Number Theory II,proofs
1059,Probability and Statistics,prova,1824,Number Theory I,proofs
1060,Probability and Statistics,prova,1824,Number Theory II,proofs
1061,Probability and Statistics,prova,1826,Proofs,proofs
1062,Probability and Statistics,prova,1826,Number Theory I,proofs
1063,Probability and Statistics,prova,1826,Number Theory II,proofs
1064,Probability and Statistics,prova,1827,Number Theory I,proofs
1065,Probability and Statistics,prova,1827,Number Theory II,proofs
1066,Abilità informatiche,prov1231,1831,roba,roba
1067,Probability and Statistics,test01,1833,The DP algorithm 2,stochastic
1068,Probability and Statistics,test01,1833,Stochastic DP problems 1,stochastic
1069,Probability and Statistics,test01,1833,Stochastic DP problems 2,stochastic
1070,Probability and Statistics,test01,1833,Imperfect state information problems 1,stochastic
1071,Probability and Statistics,test01,1833,Imperfect state information problems 2,stochastic
1072,Probability and Statistics,test01,1833,Suboptimal control 1,suboptimal control
1073,Probability and Statistics,test01,1833,Suboptimal control 2,suboptimal control
1074,Probability and Statistics,test01,1833,Infinite horizon problems 1,stochastic
1075,Probability and Statistics,test01,1833,Infinite horizon problems 2,stochastic
1076,Probability and Statistics,test01,1833,Infinite horizon problems 3,stochastic
1077,Probability and Statistics,test01,1834,Review of Probability,statistical
1078,Probability and Statistics,test01,1834,Multinomial coefficients and more counting,variables
1079,Probability and Statistics,test01,1834,Probability and equal likelihood,variables
1080,Probability and Statistics,test01,1835,Stochastic Processes and Brownian Motion,stochastic processes
1081,Probability and Statistics,test01,1835,Time Correlation Functions,statistical
1082,Probability and Statistics,test01,1836,I/O stability 1,stability
1083,Probability and Statistics,test01,1836,I/O stability 2,stability
1084,Probability and Statistics,sbc,1838,Conditioning and independence,probability
1085,Probability and Statistics,sbc,1838,Discrete random variables and their expectations 1,variables
1086,Probability and Statistics,sbc,1839,Law of Large Numbers,theory
1087,Probability and Statistics,sbc,1839,Integrable Functions,theory
1088,Probability and Statistics,sbc,1841,Convergence of random variables,variables
1089,Probability and Statistics,sbc,1841,Laws of large numbers 1,probability
1090,Probability and Statistics,sbc,1841,Laws of large numbers 2,probability
1091,Probability and Statistics,sbc,1841,The Poisson process,probability
1092,Probability and Statistics,sbc,1841,Markov chains,probability
1093,Probability and Statistics,sbc,1841,"Markov chains III: periodicity, mixing, absorption",probability
1094,Probability and Statistics,sbc,1842,Law of Large Numbers,theory
1095,Probability and Statistics,sbc,1842,Fatou''s Lemma,theory
1096,Probability and Statistics,sbc,1842,Integrable Functions,theory
1097,Probability and Statistics,sbc,1842,Bessel''s Inequality,theory
1098,Probability and Statistics,sbc,1842,Completeness,theory
1099,Probability and Statistics,sbc,1842,Schwartz Functions,theory
1100,Probability and Statistics,sbc,1842,Fourier Transform,theory
1101,Probability and Statistics,sbc,1842,Approximation,theory
1102,Probability and Statistics,sbc,1842,Harmonic Oscillator,theory
1103,Probability and Statistics,sbc,1842,Completeness of Eigenfunctions,theory
1104,Probability and Statistics,sbc,1842,Sobolev Spaces,theory
1105,Probability and Statistics,sbc,1842,Wave Equation,wave
1106,Probability and Statistics,sbc,1842,Bounded Operators,theory
1107,Probability and Statistics,sbc,1842,Compact Operators,theory
1108,Probability and Statistics,sbc,1842,Spectral Theorem,theory
1109,Probability and Statistics,sbc,1842,Sample spaces and set theory,variables
1110,Probability and Statistics,go,1844,Two fundamental probabilistic models,probability
1111,Probability and Statistics,go,1844,Counting,probability
1112,Probability and Statistics,go,1844,Random variables,variables
1113,Probability and Statistics,ANCORA,1850,Review of Probability,statistical
1114,Probability and Statistics,ANCORA,1850,Collecting Data,statistical
1115,Probability and Statistics,ANCORA,1850,Summarizing and Exploring Data,statistical
1116,Probability and Statistics,ANCORA,1850,Sampling Distributions of Statistics,statistics
1117,Probability and Statistics,ANCORA,1850,Basic Concepts of Inference 1,statistical
1118,Probability and Statistics,ANCORA,1850,Basic Concepts of Inference 2,statistical
1119,Probability and Statistics,ANCORA,1850,Basic Concepts of Inference 3,statistical
1120,Probability and Statistics,ANCORA,1850,Inferences for Single Samples,statistical
1121,Probability and Statistics,ANCORA,1850,Inferences for Two Samples,statistical
1122,Probability and Statistics,ANCORA,1850,Inferences for Proportions and Count Data 1,statistical
1123,Probability and Statistics,ANCORA,1850,Inferences for Proportions and Count Data 2,statistical
1124,Probability and Statistics,ANCORA,1850,Inferences for Proportions and Count Data 3,statistical
1125,Probability and Statistics,ANCORA,1850,Nonparametric Statistical Methods,statistical methods
1126,Probability and Statistics,ANCORA,1851,Review of Probability,statistical
1127,Probability and Statistics,ANCORA,1851,Collecting Data,statistical
1128,Probability and Statistics,ANCORA,1851,Summarizing and Exploring Data,statistical
1129,Probability and Statistics,ANCORA,1851,Sampling Distributions of Statistics,statistics
1130,Probability and Statistics,ANCORA,1851,Basic Concepts of Inference 1,statistical
1131,Probability and Statistics,ANCORA,1851,Basic Concepts of Inference 2,statistical
1132,Probability and Statistics,ANCORA,1851,Basic Concepts of Inference 3,statistical
1133,Probability and Statistics,ANCORA,1851,Inferences for Single Samples,statistical
1134,Probability and Statistics,ANCORA,1851,Inferences for Two Samples,statistical
1135,Probability and Statistics,ANCORA,1851,Inferences for Proportions and Count Data 1,statistical
1136,Probability and Statistics,ANCORA,1851,Inferences for Proportions and Count Data 2,statistical
1137,Probability and Statistics,ANCORA,1851,Inferences for Proportions and Count Data 3,statistical
1138,Probability and Statistics,ANCORA,1851,Nonparametric Statistical Methods,statistical methods
1139,Probability and Statistics,pv,1853,Random variables,variables
1140,Probability and Statistics,pv,1853,Discrete random variables and their expectations 1,variables
1141,Probability and Statistics,pv,1854,Measures,theory
1142,Probability and Statistics,pv,1854,Chebyshev''s Inequality,theory
1143,Probability and Statistics,eridaje,1856,Sample spaces and set theory,variables
1144,Probability and Statistics,eridaje,1856,"Binomial random variables, repeated trials and the so-called Modern Portfolio Theory",variables
1145,Probability and Statistics,eridaje,1857,The DP algorithm 1,stochastic
1146,Probability and Statistics,eridaje,1857,The DP algorithm 2,stochastic
1147,Probability and Statistics,eridaje,1857,Deterministic finite-state problems,stochastic
1148,Probability and Statistics,eridaje,1857,Deterministic continuous-time problems,stochastic
1149,Probability and Statistics,eridaje,1857,Stochastic DP problems 1,stochastic
1150,Probability and Statistics,eridaje,1857,Stochastic DP problems 2,stochastic
1151,Probability and Statistics,eridaje,1857,Imperfect state information problems 1,stochastic
1152,Probability and Statistics,eridaje,1857,Imperfect state information problems 2,stochastic
1153,Probability and Statistics,eridaje,1857,Suboptimal control 1,suboptimal control
1154,Probability and Statistics,eridaje,1857,Suboptimal control 2,suboptimal control
1155,Probability and Statistics,eridaje,1857,Infinite horizon problems 1,stochastic
