"Id_metadata","Id_course","Id_course_sections","Id_resource","Property","Value","grade","courseGrade","lang"
"772","12",NULL,NULL,"category","Ati 14",NULL,"0",NULL
"773","12","109",NULL,"category","Ati 14",NULL,"0",NULL
"776","12","109",NULL,"difficulty","Easy",NULL,"0",NULL
"777","12","109",NULL,"d_req_skill","Fisiologia cardiopolmonare di base","3","0",NULL
"778","12","109",NULL,"d_req_skill","Farmacologia di sedativi","3","0",NULL
"779","12","109",NULL,"d_req_skill","Analgesici","3","0",NULL
"780","12","109",NULL,"d_req_skill","Procedure di sedazione","4","0",NULL
"781","12","109",NULL,"d_acq_skill","Fisiologia cardiopolmonare di base","6","0",NULL
"782","12","109",NULL,"d_acq_skill","Farmacologia di sedativi","6","0",NULL
"783","12","109",NULL,"d_acq_skill","Analgesici","6","0",NULL
"784","12","109",NULL,"d_acq_skill","Procedure di sedazione","6","0",NULL
"785","12","109",NULL,"status","yellow",NULL,"0",NULL
"786","12","109","72","language","Italian",NULL,"0",NULL
"787","12","109","72","keywords","minutes30",NULL,"0","it"
"788","12","109","72","keywords","""prova""",NULL,"0","it"
"789","12","109","72","format","Text",NULL,"0",NULL
"790","12","109","72","resourcetype",,NULL,"0",NULL
"791","12","109","72","time","minutes30",NULL,"0",NULL
"792","12","109","72","language","Italian",NULL,"0",NULL
"793","12","109","72","keywords","minutes30",NULL,"0","it"
"794","12","109","72","keywords","""prova""",NULL,"0","it"
"795","12","109","72","format","Text",NULL,"0",NULL
"796","12","109","72","resourcetype",,NULL,"0",NULL
"797","12","109","72","time","minutes30",NULL,"0",NULL
"798","12","109","73","language","Italian",NULL,"0",NULL
"799","12","109","73","keywords","lezione2",NULL,"0","it"
"800","12","109","73","keywords","""lezione2""",NULL,"0","it"
"801","12","109","73","format","Text",NULL,"0",NULL
"802","12","109","73","resourcetype",,NULL,"0",NULL
"803","12","109","73","time","minutes30",NULL,"0",NULL
"804","12","109","73","language","Italian",NULL,"0",NULL
"805","12","109","73","keywords","lezione2",NULL,"0","it"
"806","12","109","73","keywords","""lezione2""",NULL,"0","it"
"807","12","109","73","format","Text",NULL,"0",NULL
"808","12","109","73","resourcetype",,NULL,"0",NULL
"809","12","109","73","time","minutes30",NULL,"0",NULL
"810","12","119",NULL,"category","Ati 14",NULL,"0",NULL
"813","12","119",NULL,"keywords","alterazioni cardiovascolari",NULL,"0",NULL
"814","12","119",NULL,"difficulty","Medium",NULL,"0",NULL
"815","12","119",NULL,"d_req_skill","Procedure di sedazione",NULL,"0",NULL
"816","12","119",NULL,"d_acq_skill","Procedure di sedazione",NULL,"0",NULL
"817","12","119",NULL,"status","green",NULL,"0",NULL
"818","12","123",NULL,"category","Ati 14",NULL,"0",NULL
"821","12","123",NULL,"keywords","alterazioni cardiovascolari",NULL,"0",NULL
"822","12","123",NULL,"difficulty","Medium",NULL,"0",NULL
"823","12","123",NULL,"d_req_skill","Procedure di sedazione",NULL,"0",NULL
"824","12","123",NULL,"d_acq_skill","Procedure di sedazione",NULL,"0",NULL
"825","12","123",NULL,"status","green",NULL,"0",NULL
"828","13",NULL,NULL,"category","Professione Oculista",NULL,"0",NULL
"829","13","125",NULL,"category","Professione Oculista",NULL,"0",NULL
"832","13","125",NULL,"keywords","patologie",NULL,"0","it"
"833","13","125",NULL,"keywords","lacrimali",NULL,"0","it"
"834","13","125",NULL,"keywords","primo",NULL,"0","it"
"835","13","125",NULL,"keywords","modulo",NULL,"0","it"
"836","13","125",NULL,"difficulty","Very easy",NULL,"0",NULL
"837","13","125",NULL,"status","yellow",NULL,"0",NULL
"849","13","126",NULL,"category","Professione Oculista",NULL,"0",NULL
"852","13","126",NULL,"keywords","oculisti2",NULL,"0","it"
"853","13","126",NULL,"difficulty","Very easy",NULL,"0",NULL
"854","13","126",NULL,"status","yellow",NULL,"0",NULL
"859","1","12","77","language","Italian",NULL,"0",NULL
"860","1","12","77","format","Video",NULL,"0",NULL
"861","1","12","77","resourcetype","Exercise",NULL,"0",NULL
"862","1","12","77","time","minutes30",NULL,"0",NULL
"867","1","12","77","language","English",NULL,"0",NULL
"868","1","12","77","format","Video",NULL,"0",NULL
"869","1","12","77","resourcetype","Exercise",NULL,"0",NULL
"870","1","12","77","time","minutes30",NULL,"0",NULL
"875","1","12","77","language","English",NULL,"0",NULL
"876","1","12","77","format","Video",NULL,"0",NULL
"877","1","12","77","resourcetype","Exercise",NULL,"0",NULL
"878","1","12","77","time","minutes30",NULL,"0",NULL
"893","1","12","77","language","English",NULL,"0",NULL
"894","1","12","77","format","Video",NULL,"0",NULL
"895","1","12","77","resourcetype","Exercise",NULL,"0",NULL
"896","1","12","77","time","minutes30",NULL,"0",NULL
"901","1","12","77","language","English",NULL,"0",NULL
"902","1","12","77","format","Video",NULL,"0",NULL
"903","1","12","77","resourcetype","Exercise",NULL,"0",NULL
"904","1","12","77","time","minutes30",NULL,"0",NULL
"909","1","12","77","language","English",NULL,"0",NULL
"910","1","12","77","format","Video",NULL,"0",NULL
"911","1","12","77","resourcetype","Exercise",NULL,"0",NULL
"912","1","12","77","time","minutes30",NULL,"0",NULL
"917","1","12","77","language","English",NULL,"0",NULL
"918","1","12","77","format","Video",NULL,"0",NULL
"919","1","12","77","resourcetype","Exercise",NULL,"0",NULL
"920","1","12","77","time","minutes30",NULL,"0",NULL
"925","1","12","77","language","English",NULL,"0",NULL
"926","1","12","77","format","Video",NULL,"0",NULL
"927","1","12","77","resourcetype","Exercise",NULL,"0",NULL
"928","1","12","77","time","minutes30",NULL,"0",NULL
"933","1","12","77","language","English",NULL,"0",NULL
"934","1","12","77","format","Video",NULL,"0",NULL
"935","1","12","77","resourcetype","Exercise",NULL,"0",NULL
"936","1","12","77","time","minutes30",NULL,"0",NULL
"967","1","13",NULL,"category",,NULL,"0",NULL
"970","1","13",NULL,"difficulty","Very easy",NULL,"0",NULL
"971","1","13",NULL,"status","green",NULL,"0",NULL
"974","14",NULL,NULL,"category","Ati 14",NULL,"0",NULL
"977","15",NULL,NULL,"category","Ati 14",NULL,"0",NULL
"989","16",NULL,NULL,"category","Ati 14",NULL,"0",NULL
"998","16","148",NULL,"category","Editoria Digitale",NULL,"0",NULL
"1001","16","148",NULL,"difficulty","Very easy",NULL,"0",NULL
"1002","16","148",NULL,"status","yellow",NULL,"0",NULL
"1005","17",NULL,NULL,"category","Ati 14",NULL,"0",NULL
"1008","18",NULL,NULL,"category","Ati 14",NULL,"0",NULL
"1009","18",NULL,NULL,"s_req_skill","Fisiologia cardiopolmonare di base","4","0",NULL
"1010","18",NULL,NULL,"s_req_skill","Farmacologia di sedativi","5","0",NULL
"1011","18",NULL,NULL,"s_req_skill","Analgesici","5","0",NULL
"1012","18",NULL,NULL,"s_req_skill","Procedure di sedazione","6","0",NULL
"1015","19",NULL,NULL,"category","Ati 14",NULL,"0",NULL
"1108","21",NULL,NULL,"category","Abilità Comunicative",NULL,"0",NULL
"1114","23",NULL,NULL,"category","Abilità Comunicative",NULL,"0",NULL
"1117","24",NULL,NULL,"category","Abilità Comunicative",NULL,"0",NULL
"1118","24",NULL,NULL,"s_req_skill","Etica della comunicazione","1","0",NULL
"1119","24",NULL,NULL,"s_req_skill","Marketing dei Prodotti e dei Servizi","1","0",NULL
"1122","25",NULL,NULL,"category","Abilità Comunicative",NULL,"0",NULL
"1123","25",NULL,NULL,"s_req_skill","Etica della comunicazione","1","0",NULL
"1124","25",NULL,NULL,"s_req_skill","Marketing dei Prodotti e dei Servizi","1","0",NULL
"1156","26",NULL,NULL,"category","Abilità Comunicative",NULL,"0",NULL
"1159","22",NULL,NULL,"category","Abilità Informatiche",NULL,"0",NULL
"1162","27",NULL,NULL,"category","Abilità Informatiche",NULL,"0",NULL
"1163","27","249",NULL,"category","Abilità informatiche",NULL,"0",NULL
"1166","27","249",NULL,"difficulty","Very easy",NULL,"0",NULL
"1167","27","249",NULL,"status","yellow",NULL,"0",NULL
"1305","28",NULL,NULL,"category","Competenze in Economia",NULL,"0",NULL
"1308","29",NULL,NULL,"category","Competenze in Economia",NULL,"0",NULL
"1309","29","281",NULL,"category","Ati 14",NULL,"0",NULL
"1312","29","281",NULL,"difficulty","Medium",NULL,"0",NULL
"1313","29","281",NULL,"status","yellow",NULL,"0",NULL
"1314","28","283",NULL,"category","Ati 14",NULL,"0",NULL
"1317","28","283",NULL,"keywords","arresto cardiaco",NULL,"0",NULL
"1318","28","283",NULL,"difficulty","Medium",NULL,"0",NULL
"1319","28","283",NULL,"d_req_skill","Analgesici",NULL,"0",NULL
"1320","28","283",NULL,"d_acq_skill","Analgesici",NULL,"0",NULL
"1321","28","283",NULL,"status","green",NULL,"0",NULL
"1322","28","284",NULL,"category","Ati 14",NULL,"0",NULL
"1325","28","284",NULL,"keywords","terapia intensiva",NULL,"0",NULL
"1326","28","284",NULL,"difficulty","Medium",NULL,"0",NULL
"1327","28","284",NULL,"d_req_skill","Analgesici",NULL,"0",NULL
"1328","28","284",NULL,"d_acq_skill","Analgesici",NULL,"0",NULL
"1329","28","284",NULL,"status","green",NULL,"0",NULL
"1330","28","285",NULL,"category","Ati 14",NULL,"0",NULL
"1333","28","285",NULL,"keywords","terapia intensiva",NULL,"0",NULL
"1334","28","285",NULL,"difficulty","Medium",NULL,"0",NULL
"1335","28","285",NULL,"d_req_skill","Analgesici",NULL,"0",NULL
"1336","28","285",NULL,"d_acq_skill","Analgesici",NULL,"0",NULL
"1337","28","285",NULL,"status","green",NULL,"0",NULL
"1338","29","287",NULL,"category","Ati 14",NULL,"0",NULL
"1341","29","287",NULL,"difficulty","Medium",NULL,"0",NULL
"1342","29","287",NULL,"status","yellow",NULL,"0",NULL
"1343","29","288",NULL,"category","Ati 14",NULL,"0",NULL
"1346","29","288",NULL,"difficulty","Medium",NULL,"0",NULL
"1347","29","288",NULL,"status","yellow",NULL,"0",NULL
"1348","28","289",NULL,"category","Ati 14",NULL,"0",NULL
"1351","28","289",NULL,"difficulty","Medium",NULL,"0",NULL
"1352","28","289",NULL,"status","yellow",NULL,"0",NULL
"1353","29","290",NULL,"category","Ati 14",NULL,"0",NULL
"1356","29","290",NULL,"difficulty","Medium",NULL,"0",NULL
"1357","29","290",NULL,"status","yellow",NULL,"0",NULL
"1358","29","292",NULL,"category","Ati 14",NULL,"0",NULL
"1361","29","292",NULL,"difficulty","Medium",NULL,"0",NULL
"1362","29","292",NULL,"status","yellow",NULL,"0",NULL
"1363","29","293",NULL,"category","Ati 14",NULL,"0",NULL
"1366","29","293",NULL,"difficulty","Medium",NULL,"0",NULL
"1367","29","293",NULL,"status","yellow",NULL,"0",NULL
"1368","29","294",NULL,"category","Ati 14",NULL,"0",NULL
"1371","29","294",NULL,"keywords","alterazioni cardiovascolari",NULL,"0",NULL
"1372","29","294",NULL,"difficulty","Medium",NULL,"0",NULL
"1373","29","294",NULL,"d_req_skill","Procedure di sedazione",NULL,"0",NULL
"1374","29","294",NULL,"d_acq_skill","Procedure di sedazione",NULL,"0",NULL
"1375","29","294",NULL,"status","green",NULL,"0",NULL
"1376","29","295",NULL,"category","Ati 14",NULL,"0",NULL
"1379","29","295",NULL,"keywords","alterazioni cardiovascolari",NULL,"0",NULL
"1380","29","295",NULL,"difficulty","Medium",NULL,"0",NULL
"1381","29","295",NULL,"d_req_skill","Procedure di sedazione",NULL,"0",NULL
"1382","29","295",NULL,"d_acq_skill","Procedure di sedazione",NULL,"0",NULL
"1383","29","295",NULL,"status","green",NULL,"0",NULL
"1384","29","297",NULL,"category","Ati 14",NULL,"0",NULL
"1387","29","297",NULL,"difficulty","Medium",NULL,"0",NULL
"1388","29","297",NULL,"status","yellow",NULL,"0",NULL
"1389","29","298",NULL,"category","Ati 14",NULL,"0",NULL
"1392","29","298",NULL,"keywords","ventilazione",NULL,"0",NULL
"1393","29","298",NULL,"difficulty","Medium",NULL,"0",NULL
"1394","29","298",NULL,"d_req_skill","Farmacologia di sedativi",NULL,"0",NULL
"1395","29","298",NULL,"d_acq_skill","Farmacologia di sedativi",NULL,"0",NULL
"1396","29","298",NULL,"status","yellow",NULL,"0",NULL
"1399","30",NULL,NULL,"category","Competenze in Economia",NULL,"0",NULL
"1400","30",NULL,NULL,"s_req_skill","Nozioni Base di Business","1","0",NULL
"1401","30",NULL,NULL,"s_req_skill","Mentalità da Business","1","0",NULL
"1402","30",NULL,NULL,"s_req_skill","Processo Decisionale","1","0",NULL
"1403","30",NULL,NULL,"s_req_skill","Conoscenze di Economia","1","0",NULL
"1404","30",NULL,NULL,"s_acq_skill","Fondamenti di Finanza","3","0",NULL
"1405","30","315",NULL,"category","Ati 14",NULL,"0",NULL
"1408","30","315",NULL,"difficulty","Medium",NULL,"0",NULL
"1409","30","315",NULL,"status","yellow",NULL,"0",NULL
"1410","30","318",NULL,"category","Ati 14",NULL,"0",NULL
"1413","30","318",NULL,"keywords","edema polmonare",NULL,"0",NULL
"1414","30","318",NULL,"difficulty","Easy",NULL,"0",NULL
"1415","30","318",NULL,"d_req_skill","Analgesici",NULL,"0",NULL
"1416","30","318",NULL,"d_acq_skill","Analgesici",NULL,"0",NULL
"1417","30","318",NULL,"status","yellow",NULL,"0",NULL
"1418","30","319",NULL,"category","Ati 14",NULL,"0",NULL
"1421","30","319",NULL,"keywords","anestesia",NULL,"0",NULL
"1422","30","319",NULL,"difficulty","Medium",NULL,"0",NULL
"1423","30","319",NULL,"d_req_skill","Procedure di sedazione",NULL,"0",NULL
"1424","30","319",NULL,"d_acq_skill","Procedure di sedazione",NULL,"0",NULL
"1425","30","319",NULL,"status","yellow",NULL,"0",NULL
"1426","30","320",NULL,"category","Ati 14",NULL,"0",NULL
"1429","30","320",NULL,"keywords","insufficienza renale",NULL,"0",NULL
"1430","30","320",NULL,"difficulty","Medium",NULL,"0",NULL
"1431","30","320",NULL,"d_req_skill","Procedure di sedazione",NULL,"0",NULL
"1432","30","320",NULL,"d_acq_skill","Procedure di sedazione",NULL,"0",NULL
"1433","30","320",NULL,"status","yellow",NULL,"0",NULL
"1434","30","321",NULL,"category","Ati 14",NULL,"0",NULL
"1437","30","321",NULL,"keywords","arresto cardiaco",NULL,"0",NULL
"1438","30","321",NULL,"difficulty","Medium",NULL,"0",NULL
"1439","30","321",NULL,"d_req_skill","Analgesici",NULL,"0",NULL
"1440","30","321",NULL,"d_acq_skill","Analgesici",NULL,"0",NULL
"1441","30","321",NULL,"status","green",NULL,"0",NULL
"1462","30","327",NULL,"category","Ati 14",NULL,"0",NULL
"1465","30","327",NULL,"keywords","alterazioni cardiovascolari",NULL,"0",NULL
"1466","30","327",NULL,"difficulty","Medium",NULL,"0",NULL
"1467","30","327",NULL,"d_req_skill","Procedure di sedazione",NULL,"0",NULL
"1468","30","327",NULL,"d_acq_skill","Procedure di sedazione",NULL,"0",NULL
"1469","30","327",NULL,"status","green",NULL,"0",NULL
"1470","30","339",NULL,"category","Ati 14",NULL,"0",NULL
"1473","30","339",NULL,"difficulty","Medium",NULL,"0",NULL
"1474","30","339",NULL,"status","yellow",NULL,"0",NULL
"1477","31",NULL,NULL,"category","Competenze in Economia",NULL,"0",NULL
"1478","31",NULL,NULL,"s_req_skill","Processo Decisionale","1","0",NULL
"1479","31",NULL,NULL,"s_acq_skill","Contabilità","1","0",NULL
"1480","31","351",NULL,"category","Ati 14",NULL,"0",NULL
"1483","31","351",NULL,"difficulty","Medium",NULL,"0",NULL
"1484","31","351",NULL,"status","yellow",NULL,"0",NULL
"1485","31","353",NULL,"category","Ati 14",NULL,"0",NULL
"1488","31","353",NULL,"keywords","arresto cardiaco",NULL,"0",NULL
"1489","31","353",NULL,"difficulty","Medium",NULL,"0",NULL
"1490","31","353",NULL,"d_req_skill","Analgesici",NULL,"0",NULL
"1491","31","353",NULL,"d_acq_skill","Analgesici",NULL,"0",NULL
"1492","31","353",NULL,"status","green",NULL,"0",NULL
"1493","31","359",NULL,"category","Ati 14",NULL,"0",NULL
"1496","31","359",NULL,"difficulty","Medium",NULL,"0",NULL
"1497","31","359",NULL,"status","yellow",NULL,"0",NULL
"1498","31","360",NULL,"category","Ati 14",NULL,"0",NULL
"1501","31","360",NULL,"difficulty","Medium",NULL,"0",NULL
"1502","31","360",NULL,"status","yellow",NULL,"0",NULL
"1503","31","361",NULL,"category","Ati 14",NULL,"0",NULL
"1506","31","361",NULL,"difficulty","Medium",NULL,"0",NULL
"1507","31","361",NULL,"status","yellow",NULL,"0",NULL
"1510","32",NULL,NULL,"category","Competenze in Economia",NULL,"0",NULL
"1511","32","379",NULL,"category","Abilità informatiche",NULL,"0",NULL
"1514","32","379",NULL,"difficulty","Very easy",NULL,"0",NULL
"1515","32","379",NULL,"status","green",NULL,"0",NULL
"1516","32","380",NULL,"category","Ati 14",NULL,"0",NULL
"1519","32","380",NULL,"keywords","alterazioni cardiovascolari",NULL,"0",NULL
"1520","32","380",NULL,"difficulty","Medium",NULL,"0",NULL
"1521","32","380",NULL,"d_req_skill","Procedure di sedazione",NULL,"0",NULL
"1522","32","380",NULL,"d_acq_skill","Procedure di sedazione",NULL,"0",NULL
"1523","32","380",NULL,"status","green",NULL,"0",NULL
"1526","33",NULL,NULL,"category","Competenze in Economia",NULL,"0",NULL
"1530","34","398",NULL,"category","Competenze in Economia",NULL,"0",NULL
"1533","34","398",NULL,"keywords","test",NULL,"0","it"
"1534","34","398",NULL,"difficulty","Very easy",NULL,"0",NULL
"1535","34","398",NULL,"status","red",NULL,"0",NULL
"1541","34","401",NULL,"category","Competenze in Economia",NULL,"0",NULL
"1544","34","401",NULL,"difficulty","Very easy",NULL,"0",NULL
"1545","34","401",NULL,"status","black",NULL,"0",NULL
"1546","34","402",NULL,"category","Ati 14",NULL,"0",NULL
"1549","34","402",NULL,"keywords","terapia intensiva",NULL,"0",NULL
"1550","34","402",NULL,"difficulty","Medium",NULL,"0",NULL
"1551","34","402",NULL,"d_req_skill","Analgesici",NULL,"0",NULL
"1552","34","402",NULL,"d_acq_skill","Analgesici",NULL,"0",NULL
"1553","34","402",NULL,"status","green",NULL,"0",NULL
"1554","35",NULL,NULL,"keywords","test",NULL,"0","it"
"1557","35",NULL,NULL,"category","Competenze in Economia",NULL,"0",NULL
"1558","35",NULL,NULL,"s_req_skill","Nozioni Base di Business","1","0",NULL
"1559","35",NULL,NULL,"s_req_skill","Mentalità da Business","1","0",NULL
"1560","35",NULL,NULL,"s_acq_skill","Conoscenze di Economia","1","0",NULL
"1561","35","416",NULL,"category","Abilità informatiche",NULL,"0",NULL
"1564","35","416",NULL,"difficulty","Very easy",NULL,"0",NULL
"1565","35","416",NULL,"status","green",NULL,"0",NULL
"1566","35","417",NULL,"category","Competenze in Economia",NULL,"0",NULL
"1569","35","417",NULL,"difficulty","Very easy",NULL,"0",NULL
"1570","35","417",NULL,"status","yellow",NULL,"0",NULL
"1573","36",NULL,NULL,"category","Visione Imprenditoriale",NULL,"0",NULL
"1574","36",NULL,NULL,"s_req_skill","Capacità di comando","1","0",NULL
"1575","36",NULL,NULL,"s_acq_skill","Attività e attitudini imprenditoriali","1","0",NULL
"1576","36",NULL,NULL,"s_acq_skill","Capacità di comando","1","0",NULL
"1579","5",NULL,NULL,"category","Abilità Informatiche",NULL,"0",NULL
"1582","37",NULL,NULL,"category","Competenze in Economia",NULL,"0",NULL
"1583","37","424",NULL,"category","Competenze in Economia",NULL,"0",NULL
"1586","37","424",NULL,"difficulty","Very easy",NULL,"0",NULL
"1587","37","424",NULL,"status","yellow",NULL,"0",NULL
"1588","34","399",NULL,"category","Competenze in Economia",NULL,"0",NULL
"1591","34","399",NULL,"difficulty","Very easy",NULL,"0",NULL
