"id","contenthash","pathnamehash","contextid","component","filearea","itemid","filepath","filename","userid","filesize","mimetype","status","source","author","license","timecreated","timemodified","sortorder","referencefileid"
"4743","97a0d62217362c7d575963c6c988726efc6bfd97","a7c4a95dae9c0d2260aa236e50c91fdd684c7f46","5","user","draft","678277184","/","header.png","2","73915","image/png","0","O:8:""stdClass"":2:{s:6:""source"";s:10:""header.png"";s:8:""original"";s:216:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxO3M6OToiY29tcG9uZW50IjtzOjEyOiJ0aGVtZV9sYW1iZGEiO3M6NjoiaXRlbWlkIjtpOjA7czo4OiJmaWxlYXJlYSI7czo0OiJsb2dvIjtzOjg6ImZpbGVwYXRoIjtzOjE6Ii8iO3M6ODoiZmlsZW5hbWUiO3M6MTA6ImhlYWRlci5wbmciO30="";}","Admin Admin","allrightsreserved","1560176945","1560176945","0",NULL
"4744","e0b75bc9a5c0bfeeef20b934d239309efc473c80","ef13f2a34acec616d8134ed6aec6ba2ecf5c8704","1","core","preview","0","/thumb/","97a0d62217362c7d575963c6c988726efc6bfd97",NULL,"3103","image/png","0",NULL,NULL,NULL,"1560176946","1560176946","0",NULL
"4745","97a0d62217362c7d575963c6c988726efc6bfd97","2f4e4698ab4cb0dceb4780510cbd1829a45f5d0e","5","user","draft","848055036","/","header.png","2","73915","image/png","0","O:8:""stdClass"":2:{s:6:""source"";s:10:""header.png"";s:8:""original"";s:216:""YTo2OntzOjk6ImNvbnRleHRpZCI7aToxO3M6OToiY29tcG9uZW50IjtzOjEyOiJ0aGVtZV9sYW1iZGEiO3M6NjoiaXRlbWlkIjtpOjA7czo4OiJmaWxlYXJlYSI7czo0OiJsb2dvIjtzOjg6ImZpbGVwYXRoIjtzOjE6Ii8iO3M6ODoiZmlsZW5hbWUiO3M6MTA6ImhlYWRlci5wbmciO30="";}","Admin Admin","allrightsreserved","1560176651","1560176945","0",NULL
"4746","da39a3ee5e6b4b0d3255bfef95601890afd80709","f62429c1fedf05c771a6c0b6de74fb6b56d94757","5","user","draft","848055036","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560176950","1560176950","0",NULL
"4839","e893e33ad416980e61959535ab310458cc7525a7","ce24e656cab0b48fe354dc0519ebb816fe0a76fa","3","tool_recyclebin","recyclebin_coursecat","79","/","backup.mbz","2","7256","application/vnd.moodle.backup","0",NULL,NULL,NULL,"1560178186","1560178186","0",NULL
"4840","da39a3ee5e6b4b0d3255bfef95601890afd80709","5f39e70835d833a129c7039c3ee9c9673a4a1070","3","tool_recyclebin","recyclebin_coursecat","79","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560178186","1560178186","0",NULL
"4843","f69b358c6a7d115ae64e60a760ccc7147488a7e6","1a091a990776855dc0ce117968551e4939269686","3","tool_recyclebin","recyclebin_coursecat","80","/","backup.mbz","2","7244","application/vnd.moodle.backup","0",NULL,NULL,NULL,"1560178210","1560178210","0",NULL
"4844","da39a3ee5e6b4b0d3255bfef95601890afd80709","cd7833fa7586e2850537503133fde490a3317746","3","tool_recyclebin","recyclebin_coursecat","80","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560178210","1560178210","0",NULL
"4847","2407aaba559581351504013eb12ce5f211f4dbdb","8c05f30cd611063baf2587d0e71f377ad5f2f8b1","3","tool_recyclebin","recyclebin_coursecat","81","/","backup.mbz","2","7231","application/vnd.moodle.backup","0",NULL,NULL,NULL,"1560178223","1560178223","0",NULL
"4848","da39a3ee5e6b4b0d3255bfef95601890afd80709","163e1c3eff1501354810dd7d3eb4b9870c0cf4ac","3","tool_recyclebin","recyclebin_coursecat","81","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560178223","1560178223","0",NULL
"4851","b8af1a6197313ad5a2f5cd40ccaa4220987c256e","72f114e9b6a48848fac4ccaf1051608646de9094","3","tool_recyclebin","recyclebin_coursecat","82","/","backup.mbz","2","7218","application/vnd.moodle.backup","0",NULL,NULL,NULL,"1560178237","1560178237","0",NULL
"4852","da39a3ee5e6b4b0d3255bfef95601890afd80709","4ca3d6afead16f61b1e9b74db741164e4ff68978","3","tool_recyclebin","recyclebin_coursecat","82","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560178237","1560178237","0",NULL
"4855","46a04200d8393b5922d45489c7b347f1ae071fce","1cb407f7f3562b064f33318967d709b71bfe3581","3","tool_recyclebin","recyclebin_coursecat","83","/","backup.mbz","2","7184","application/vnd.moodle.backup","0",NULL,NULL,NULL,"1560178252","1560178252","0",NULL
"4856","da39a3ee5e6b4b0d3255bfef95601890afd80709","7c0df8e0222219c277176f0486c9398a0d6aa747","3","tool_recyclebin","recyclebin_coursecat","83","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560178252","1560178252","0",NULL
"4859","97ead57a1a5eb36297493c9c494579e89995229a","3de7bef16e31939d915cc72ff590b887f825fa0e","3","tool_recyclebin","recyclebin_coursecat","84","/","backup.mbz","2","7239","application/vnd.moodle.backup","0",NULL,NULL,NULL,"1560178274","1560178274","0",NULL
"4860","da39a3ee5e6b4b0d3255bfef95601890afd80709","16fb88223743eab5e9af5ff60c369b2aa96eea9f","3","tool_recyclebin","recyclebin_coursecat","84","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560178274","1560178274","0",NULL
"4863","4ca79ae18e709117d90b51e82832fe54cd2aa1d9","91c356d86231a2fa40eaa6a05ed052f0684f1b26","3","tool_recyclebin","recyclebin_coursecat","85","/","backup.mbz","2","7240","application/vnd.moodle.backup","0",NULL,NULL,NULL,"1560178292","1560178292","0",NULL
"4864","da39a3ee5e6b4b0d3255bfef95601890afd80709","548d1d4560d5245284b7cb28e36fdc651e8d74da","3","tool_recyclebin","recyclebin_coursecat","85","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560178292","1560178292","0",NULL
"4867","f31d21efc01b71633d384a846f5c259fb1a5da43","25e12ed4bb3ce0cc3c03b1d4b91639e04178c94e","3","tool_recyclebin","recyclebin_coursecat","86","/","backup.mbz","2","7207","application/vnd.moodle.backup","0",NULL,NULL,NULL,"1560178349","1560178350","0",NULL
"4868","da39a3ee5e6b4b0d3255bfef95601890afd80709","c967f0a61699e2bc0ca8ef5424c92122f737ccd2","3","tool_recyclebin","recyclebin_coursecat","86","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560178350","1560178350","0",NULL
"4871","f9fe3c6212a8b0a4978aa965d43e58cbbeaabc0f","df7f634675d06a20247c39e4a888a0fa8a7c2712","3","tool_recyclebin","recyclebin_coursecat","87","/","backup.mbz","2","7224","application/vnd.moodle.backup","0",NULL,NULL,NULL,"1560178370","1560178371","0",NULL
"4872","da39a3ee5e6b4b0d3255bfef95601890afd80709","b4055b780ff8465d236c1dd391b24052478bf8b3","3","tool_recyclebin","recyclebin_coursecat","87","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560178371","1560178371","0",NULL
"4874","da39a3ee5e6b4b0d3255bfef95601890afd80709","187d0a150a4715f06605dc376623131f22a4c47f","5","user","draft","135689484","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560247510","1560247510","0",NULL
"4875","2ae9694472442c74a2e38b26b96c50a725a0cad8","8fd84e09030114698439b06aa73e3e5ae1fb1374","5","user","draft","135689484","/","backup-moodle2-course-125-20190611-1108.mbz","2","31992","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:43:""backup-moodle2-course-125-20190611-1108.mbz"";}","Admin Admin","allrightsreserved","1560247685","1560247685","0",NULL
"4877","da39a3ee5e6b4b0d3255bfef95601890afd80709","2ccd75321458b138b8eb586be352baad82f44b78","5","user","draft","112969116","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560248575","1560248575","0",NULL
"4879","1675af28f7f76f2394d0b1a8aea8cd1a3b3dbdbb","c0388bc9e0ecf3d0d3ecd54a84668a38a8fcc37e","5","user","draft","112969116","/","backup-moodle2-course-2-20190611-1105.mbz","2","111471","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:41:""backup-moodle2-course-2-20190611-1105.mbz"";}","Admin Admin","allrightsreserved","1560254141","1560254141","0",NULL
"4880","8790cf6d95d673fbd13febf137314c4d59ebcf3e","b7c0b2620a03306144592f78346609e7aecf8cd8","5","user","draft","377179035","/","acadfiles.txt","2","3013","text/plain","0","O:8:""stdClass"":1:{s:6:""source"";s:13:""acadfiles.txt"";}","Admin Admin","allrightsreserved","1560256789","1560256789","0",NULL
"4881","da39a3ee5e6b4b0d3255bfef95601890afd80709","78317a9e4d9a3ca43ed8dffb4bc73673c98d2b9b","5","user","draft","377179035","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560256789","1560256789","0",NULL
"4882","1675af28f7f76f2394d0b1a8aea8cd1a3b3dbdbb","81ea27659ebeff934fafbe6442d416c62671e9ed","5","user","draft","377179035","/","backup-moodle2-course-2-20190611-1105.mbz","2","111471","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:41:""backup-moodle2-course-2-20190611-1105.mbz"";}","Admin Admin","allrightsreserved","1560256806","1560256806","0",NULL
"4884","da39a3ee5e6b4b0d3255bfef95601890afd80709","fa72ca23eee9c55a9dddcb39a571b221a6e81e79","5","user","draft","213901520","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560256875","1560256875","0",NULL
"4885","9b17bed85ef6399f96862e36ff108e5a3cb862bc","0728ad33a9426c1b687e59bd829f4a44ee402fe3","5","user","draft","489306524","/","backup-moodle2-course-10-20190611-1105.mbz","2","50453","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:42:""backup-moodle2-course-10-20190611-1105.mbz"";}","Admin Admin","allrightsreserved","1560256896","1560256896","0",NULL
"4886","da39a3ee5e6b4b0d3255bfef95601890afd80709","b796266a37ff8b0919f5ee2f373c9ca5459db733","5","user","draft","489306524","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560256896","1560256896","0",NULL
"4887","1675af28f7f76f2394d0b1a8aea8cd1a3b3dbdbb","3c6272203b8b3723c1b8a1a18ad60ac85b97a44b","5","user","draft","213901520","/","backup-moodle2-course-2-20190611-1105.mbz","2","111471","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:41:""backup-moodle2-course-2-20190611-1105.mbz"";}","Admin Admin","allrightsreserved","1560257010","1560257010","0",NULL
"4888","1675af28f7f76f2394d0b1a8aea8cd1a3b3dbdbb","8d771242233c535aa07a5dd1e1c2e46c27538b43","5","user","draft","13090777","/","backup-moodle2-course-2-20190611-1105.mbz","2","111471","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:41:""backup-moodle2-course-2-20190611-1105.mbz"";}","Admin Admin","allrightsreserved","1560259065","1560259065","0",NULL
"4889","da39a3ee5e6b4b0d3255bfef95601890afd80709","fecdf5fffe6206f541efa3a63c45a3d716203571","5","user","draft","13090777","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560259065","1560259065","0",NULL
"4890","0ce30b17b5ca6427290e0848130336dc8541ab9c","e4a0d6f43afaf0ac9a6e110784a3caee570031ad","5","user","draft","836859274","/","backup-moodle2-course-3-20190611-1105.mbz","2","8784","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:41:""backup-moodle2-course-3-20190611-1105.mbz"";}","Admin Admin","allrightsreserved","1560259072","1560259072","0",NULL
"4891","da39a3ee5e6b4b0d3255bfef95601890afd80709","bfefa26ad207aa7ee54c91234e704a2cd6a50c62","5","user","draft","836859274","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560259072","1560259072","0",NULL
"4892","f0e4f6fd3a604c5c7efde25576faf080126f6652","39f629580fe6e32e1f74b8f8ad1b0c9ca8f4300c","5","user","draft","765567451","/","backup-moodle2-course-4-20190611-1105.mbz","2","73951","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:41:""backup-moodle2-course-4-20190611-1105.mbz"";}","Admin Admin","allrightsreserved","1560259090","1560259090","0",NULL
"4893","da39a3ee5e6b4b0d3255bfef95601890afd80709","368acbd3fdc5f54e314e0312aef35e21dce69eeb","5","user","draft","765567451","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560259090","1560259090","0",NULL
"4894","33298326f1b109a58c59bc8ed9aa048146fc8673","a2a452c72c77c34b7702cad126a60a6f92bc7754","5","user","draft","740993482","/","backup-moodle2-course-5-20190611-1105.mbz","2","20926","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:41:""backup-moodle2-course-5-20190611-1105.mbz"";}","Admin Admin","allrightsreserved","1560259099","1560259099","0",NULL
"4895","da39a3ee5e6b4b0d3255bfef95601890afd80709","8438f6d52836c1c43f5ac29529192d112a14ac24","5","user","draft","740993482","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560259099","1560259099","0",NULL
"4896","10f5523353dc988c0a9ccd10b1b39807baa66ec4","db66876b3068d3395c10707503321548a7af2efc","5","user","draft","44950244","/","backup-moodle2-course-6-20190611-1105.mbz","2","46586","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:41:""backup-moodle2-course-6-20190611-1105.mbz"";}","Admin Admin","allrightsreserved","1560259103","1560259103","0",NULL
"4897","da39a3ee5e6b4b0d3255bfef95601890afd80709","9a834d49a744ad5cb568399ea095d23be8e831cf","5","user","draft","44950244","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560259103","1560259103","0",NULL
"4898","7434837501b9bae4d85502002409e47198c67cd6","00d1ba8673deba33dfbc38a47599bbfcc016129f","5","user","draft","754745632","/","backup-moodle2-course-7-20190611-1105.mbz","2","47341","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:41:""backup-moodle2-course-7-20190611-1105.mbz"";}","Admin Admin","allrightsreserved","1560259109","1560259109","0",NULL
"4899","da39a3ee5e6b4b0d3255bfef95601890afd80709","8ab458319501779e67a71232d4f71416be4c1af8","5","user","draft","754745632","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560259109","1560259109","0",NULL
"4900","99f5a0be3ca3baf3f92f3586d1dcb1f3459d2acb","f8c75050b7ce9003b49a7190f726aeac5f5bc2b3","5","user","draft","740496328","/","backup-moodle2-course-9-20190611-1105.mbz","2","77086","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:41:""backup-moodle2-course-9-20190611-1105.mbz"";}","Admin Admin","allrightsreserved","1560259113","1560259113","0",NULL
"4901","da39a3ee5e6b4b0d3255bfef95601890afd80709","2887d04f7248e77888685ae573e3d4eb7e3a72d9","5","user","draft","740496328","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560259113","1560259113","0",NULL
"4902","9b17bed85ef6399f96862e36ff108e5a3cb862bc","b676d963a52a622be7e5037e35bced10821532bd","5","user","draft","313310447","/","backup-moodle2-course-10-20190611-1105.mbz","2","50453","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:42:""backup-moodle2-course-10-20190611-1105.mbz"";}","Admin Admin","allrightsreserved","1560259117","1560259117","0",NULL
"4903","da39a3ee5e6b4b0d3255bfef95601890afd80709","95af3610c5bd39dfb9b5c0b6410e3357f9d0ee2f","5","user","draft","313310447","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560259117","1560259117","0",NULL
"4904","3d7e706883ba29260327d50f6271cc034b7a2a73","fd5aa4ccdc0444d9a69149d296827fbd1c01fda0","5","user","draft","842246434","/","backup-moodle2-course-11-20190611-1105.mbz","2","21716","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:42:""backup-moodle2-course-11-20190611-1105.mbz"";}","Admin Admin","allrightsreserved","1560259120","1560259120","0",NULL
"4905","da39a3ee5e6b4b0d3255bfef95601890afd80709","233b02ff4892e16c60e64120390f2ac4ac50cb4f","5","user","draft","842246434","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560259120","1560259120","0",NULL
"4906","1d1085dd89df1c5cb3595f44082fe69a49bfbb5a","82ac17863a690b4dad356a5259ed4443dfaf3513","5","user","draft","523217598","/","backup-moodle2-course-12-20190611-1105.mbz","2","63892","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:42:""backup-moodle2-course-12-20190611-1105.mbz"";}","Admin Admin","allrightsreserved","1560259131","1560259131","0",NULL
"4907","da39a3ee5e6b4b0d3255bfef95601890afd80709","e5c3562a776784dfb27c39de960ea57acd560ce7","5","user","draft","523217598","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560259131","1560259131","0",NULL
"4908","1d1085dd89df1c5cb3595f44082fe69a49bfbb5a","5c033bf2e9cc02d843e22817ec74112b5755fc26","5","user","draft","491911599","/","backup-moodle2-course-12-20190611-1105.mbz","2","63892","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:42:""backup-moodle2-course-12-20190611-1105.mbz"";}","Admin Admin","allrightsreserved","1560259741","1560259741","0",NULL
"4909","da39a3ee5e6b4b0d3255bfef95601890afd80709","f2bc63e0f27bb09e8d149ad76cc5f82e0b46b9a2","5","user","draft","491911599","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560259741","1560259741","0",NULL
"4910","e92c88b5d94ede12e802f8b24be9bef6e8834daa","69716a0dc6468edcbe2c007704c2ee38c5104792","5","user","draft","855460094","/","backup-moodle2-course-13-20190611-1105.mbz","2","78149","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:42:""backup-moodle2-course-13-20190611-1105.mbz"";}","Admin Admin","allrightsreserved","1560259765","1560259765","0",NULL
"4911","da39a3ee5e6b4b0d3255bfef95601890afd80709","17e76fddb1e1742297540b29c33c5e8e7dfd27a9","5","user","draft","855460094","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560259765","1560259765","0",NULL
"4912","7b170e930d5f910cf01800534ae37ae054bceb69","912e3fcb6637b5a220ef807b797bf6e099fce81e","5","user","draft","367767567","/","backup-moodle2-course-14-20190611-1105.mbz","2","20876","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:42:""backup-moodle2-course-14-20190611-1105.mbz"";}","Admin Admin","allrightsreserved","1560259768","1560259768","0",NULL
"4913","da39a3ee5e6b4b0d3255bfef95601890afd80709","026a49d5fe6dffbc2dd87794357977752dd02c7d","5","user","draft","367767567","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560259768","1560259768","0",NULL
"4914","29dd4cdc1d00d83bfec2c992cc7a4554b7968e52","72d3ea6f91ec4498bab767baa8807eba650d2f19","5","user","draft","322573608","/","backup-moodle2-course-15-20190611-1105.mbz","2","37955","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:42:""backup-moodle2-course-15-20190611-1105.mbz"";}","Admin Admin","allrightsreserved","1560259771","1560259771","0",NULL
"4915","da39a3ee5e6b4b0d3255bfef95601890afd80709","09d1d41ad1eb186441ecf7142026c57358840356","5","user","draft","322573608","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560259771","1560259771","0",NULL
"4916","a7042d11bb132a6507a14edff08d4a96cdaa2e0e","849e59fce5929bc33cdfca9d968c4d16980fb766","5","user","draft","877084971","/","backup-moodle2-course-16-20190611-1105.mbz","2","66506","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:42:""backup-moodle2-course-16-20190611-1105.mbz"";}","Admin Admin","allrightsreserved","1560259774","1560259774","0",NULL
"4917","da39a3ee5e6b4b0d3255bfef95601890afd80709","79a9a47366f276c83f6a4c05e2d6dbfea891ad10","5","user","draft","877084971","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560259774","1560259774","0",NULL
"4918","d532ffc366f93f9a80dec533eda69580f359b5db","dd74ecaacf1fe440a65845c62bc925eaa66f9b2e","5","user","draft","528385944","/","backup-moodle2-course-22-20190611-1105.mbz","2","38921","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:42:""backup-moodle2-course-22-20190611-1105.mbz"";}","Admin Admin","allrightsreserved","1560259777","1560259777","0",NULL
"4919","da39a3ee5e6b4b0d3255bfef95601890afd80709","b8f060a70a4dce95b29d318b91d182a2988f861e","5","user","draft","528385944","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560259777","1560259777","0",NULL
"4920","e7df54bd6a02798aba0a82231bf2306c783abc23","be55966651ce1befb1dc1d44017857458d4f2317","5","user","draft","254384788","/","backup-moodle2-course-23-20190611-1105.mbz","2","106166","application/vnd.moodle.backup","0","O:8:""stdClass"":1:{s:6:""source"";s:42:""backup-moodle2-course-23-20190611-1105.mbz"";}","Admin Admin","allrightsreserved","1560259779","1560259779","0",NULL
"4921","da39a3ee5e6b4b0d3255bfef95601890afd80709","6e1edebc323655654473a153c9dfffee87026cd8","5","user","draft","254384788","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1560259779","1560259779","0",NULL
